date,city,weekdays,high_temp,low_temp,weather,w_direct,w_force
2013/2/20,北京,星期三,5,-7,多云~晴,微风,小于3级
2013/2/21,北京,星期四,6,-7,晴~多云,微风,小于3级
2013/2/22,北京,星期五,7,-3,霾~晴,微风,小于3级
2013/2/23,北京,星期六,9,-4,晴,微风,小于3级
2013/2/24,北京,星期日,5,-2,多云~雨夹雪,微风,小于3级
2013/2/25,北京,星期一,1,-3,小雪,微风,小于3级
2013/2/26,北京,星期二,9,-4,阴~晴,微风,小于3级
2013/2/27,北京,星期三,11,-3,晴~多云,微风,小于3级
2013/2/28,北京,星期四,14,2,阴~晴,微风~北风,小于3级~6-7级
2013/3/1,北京,星期五,7,-3,晴,北风,4-5级~3-4级
2013/3/2,北京,星期六,7,-5,晴~多云,微风,小于3级
2013/3/3,北京,星期日,13,-4,多云~晴,微风,小于3级
2013/3/4,北京,星期一,15,1,晴,微风,小于3级
2013/3/5,北京,星期二,16,2,晴,微风,小于3级
2013/3/6,北京,星期三,15,4,多云,微风,小于3级
2013/3/7,北京,星期四,17,2,晴~多云,微风,小于3级
2013/3/8,北京,星期五,19,4,霾~多云,微风~南风,小于3级~3-4级
2013/3/9,北京,星期六,16,5,霾~晴,微风~北风,小于3级~5-6级
2013/3/10,北京,星期日,10,-2,晴,北风~微风,4-5级~小于3级
2013/3/11,北京,星期一,13,-2,晴~多云,微风,小于3级
2013/3/12,北京,星期二,9,4,小雨,微风,小于3级
2013/3/13,北京,星期三,9,-1,多云~晴,微风,小于3级
2013/3/14,北京,星期四,11,-2,晴~多云,微风,小于3级
2013/3/15,北京,星期五,13,0,晴~多云,微风,小于3级
2013/3/16,北京,星期六,14,3,多云,微风,小于3级
2013/3/17,北京,星期日,19,5,霾~多云,微风,小于3级
2013/3/18,北京,星期一,11,6,霾~多云,微风,小于3级
2013/3/19,北京,星期二,4,2,阴~中雪,微风,小于3级
2013/3/20,北京,星期三,8,-3,小雪~晴,微风,小于3级
2013/3/21,北京,星期四,14,0,晴~多云,微风,小于3级
2013/3/22,北京,星期五,11,2,多云~晴,北风,3-4级
2013/3/23,北京,星期六,13,1,晴~阴,南风~北风,3-4级~4-5级
2013/3/24,北京,星期日,11,-1,晴,北风~微风,4-5级~小于3级
2013/3/25,北京,星期一,11,-2,晴,微风,小于3级
2013/3/26,北京,星期二,15,1,晴~阴,微风,小于3级
2013/3/27,北京,星期三,17,4,霾~多云,微风~北风,小于3级~3-4级
2013/3/28,北京,星期四,11,3,晴~多云,北风~微风,3-4级~小于3级
2013/3/29,北京,星期五,11,-1,晴~阴,微风,小于3级
2013/3/30,北京,星期六,10,1,雨夹雪~阴,微风,小于3级
2013/3/31,北京,星期日,13,2,多云~阴,微风,小于3级
2013/4/1,北京,星期一,16,5,小雨~多云,北风,3-4级
2013/4/2,北京,星期二,19,0,晴,北风~微风,3-4级~小于3级
2013/4/3,北京,星期三,16,5,晴~多云,微风,小于3级
2013/4/4,北京,星期四,13,5,多云~小雨,微风,小于3级
2013/4/5,北京,星期五,13,6,小雨~阴,微风~北风,小于3级~4-5级
2013/4/6,北京,星期六,14,2,晴,北风~微风,3-4级~小于3级
2013/4/7,北京,星期日,15,2,晴~阴,微风,小于3级
2013/4/8,北京,星期一,13,6,阴~多云,北风,3-4级~5-6级
2013/4/9,北京,星期二,13,4,多云,北风,4-5级
2013/4/10,北京,星期三,14,4,多云,北风,3-4级
2013/4/11,北京,星期四,17,2,晴,微风~北风,小于3级~3-4级
2013/4/12,北京,星期五,22,2,晴~多云,微风,小于3级
2013/4/13,北京,星期六,23,8,多云,微风~北风,小于3级~4-5级
2013/4/14,北京,星期日,16,6,多云~晴,北风~微风,4-5级~小于3级
2013/4/15,北京,星期一,20,5,晴~多云,微风~南风,小于3级~3-4级
2013/4/16,北京,星期二,20,7,阴~晴,北风,3-4级
2013/4/17,北京,星期三,18,5,晴~多云,微风,小于3级
2013/4/18,北京,星期四,15,8,多云~晴,北风,4-5级~3-4级
2013/4/19,北京,星期五,8,5,阴,微风,小于3级
2013/4/20,北京,星期六,16,2,阴~晴,微风,小于3级
2013/4/21,北京,星期日,18,5,晴~多云,微风,小于3级
2013/4/22,北京,星期一,19,7,多云,微风~南风,小于3级~3-4级
2013/4/23,北京,星期二,17,9,雾~阵雨,微风,小于3级
2013/4/24,北京,星期三,23,8,多云~晴,微风~北风,小于3级~3-4级
2013/4/25,北京,星期四,23,10,多云~晴,北风,3-4级
2013/4/26,北京,星期五,23,8,晴~多云,微风,小于3级
2013/4/27,北京,星期六,23,9,多云,微风,小于3级
2013/4/28,北京,星期日,19,11,阴~阵雨,微风,小于3级
2013/4/29,北京,星期一,27,11,多云~晴,北风,3-4级~4-5级
2013/4/30,北京,星期二,27,13,晴,北风,3-4级
2013/5/1,北京,星期三,25,10,晴,微风,小于3级
2013/5/2,北京,星期四,22,12,多云~阴,微风~南风,小于3级~3-4级
2013/5/3,北京,星期五,23,11,阴~晴,微风,小于3级
2013/5/4,北京,星期六,27,12,晴~多云,微风,小于3级
2013/5/5,北京,星期日,30,13,晴,微风,小于3级
2013/5/6,北京,星期一,30,16,晴,微风,小于3级
2013/5/7,北京,星期二,30,17,霾~多云,微风,小于3级
2013/5/8,北京,星期三,26,17,多云~阴,微风~南风,小于3级~3-4级
2013/5/9,北京,星期四,22,16,阵雨,微风,小于3级
2013/5/10,北京,星期五,30,14,阴~晴,北风,3-4级
2013/5/11,北京,星期六,33,14,晴~多云,微风~北风,小于3级~3-4级
2013/5/12,北京,星期日,30,16,晴,微风,小于3级
2013/5/13,北京,星期一,28,16,多云~阴,微风,小于3级
2013/5/14,北京,星期二,30,18,多云~晴,北风,3-4级
2013/5/15,北京,星期三,29,14,晴,微风,小于3级
2013/5/16,北京,星期四,25,15,多云,微风,小于3级
2013/5/17,北京,星期五,27,16,阴,微风,小于3级
2013/5/18,北京,星期六,30,16,晴~多云,微风~南风,小于3级~3-4级
2013/5/19,北京,星期日,27,17,雷阵雨~晴,微风~北风,小于3级~4-5级
2013/5/20,北京,星期一,31,14,晴,北风~南风,3-4级
2013/5/21,北京,星期二,31,18,多云,微风,小于3级
2013/5/22,北京,星期三,28,18,阴~多云,微风,小于3级
2013/5/23,北京,星期四,29,17,多云~阴,微风~南风,小于3级~3-4级
2013/5/24,北京,星期五,27,19,阴~小雨,微风,小于3级
2013/5/25,北京,星期六,30,17,多云~阴,微风,小于3级
2013/5/26,北京,星期日,22,19,阴~中雨,微风,小于3级
2013/5/27,北京,星期一,25,17,小雨~阴,微风,小于3级
2013/5/28,北京,星期二,24,17,阴~阵雨,微风,小于3级
2013/5/29,北京,星期三,30,17,多云~晴,北风,3-4级~4-5级
2013/5/30,北京,星期四,33,15,晴,微风~南风,小于3级~3-4级
2013/5/31,北京,星期五,32,19,晴~阴,南风~微风,3-4级~小于3级
2013/6/1,北京,星期六,30,19,多云,微风,小于3级
2013/6/2,北京,星期日,29,18,多云~阵雨,微风,小于3级
2013/6/3,北京,星期一,32,18,霾~晴,微风,小于3级
2013/6/4,北京,星期二,29,19,多云~阴,微风,小于3级
2013/6/5,北京,星期三,30,18,阵雨~多云,微风,小于3级
2013/6/6,北京,星期四,27,19,雾~阴,微风,小于3级
2013/6/7,北京,星期五,24,19,小雨~中雨,微风,小于3级
2013/6/8,北京,星期六,23,19,阵雨~雷阵雨,微风,小于3级
2013/6/9,北京,星期日,21,18,大雨~中雨,微风,小于3级
2013/6/10,北京,星期一,27,16,小雨~晴,微风,小于3级
2013/6/11,北京,星期二,26,15,多云~阴,微风,小于3级
2013/6/12,北京,星期三,29,16,多云~晴,微风~南风,小于3级~3-4级
2013/6/13,北京,星期四,31,17,多云,微风~南风,小于3级~3-4级
2013/6/14,北京,星期五,30,21,多云,微风,小于3级
2013/6/15,北京,星期六,33,21,多云,微风~南风,小于3级~3-4级
2013/6/16,北京,星期日,30,22,多云~雷阵雨,微风,小于3级
2013/6/17,北京,星期一,29,20,中雨~阵雨,微风,小于3级
2013/6/18,北京,星期二,32,21,多云~阴,微风,小于3级
2013/6/19,北京,星期三,34,22,多云~晴,微风,小于3级
2013/6/20,北京,星期四,32,23,晴~多云,微风,小于3级
2013/6/21,北京,星期五,28,23,阴,微风,小于3级
2013/6/22,北京,星期六,27,22,阴,微风~南风,小于3级~3-4级
2013/6/23,北京,星期日,30,20,阴,微风,小于3级
2013/6/24,北京,星期一,31,22,多云~雷阵雨,微风,小于3级
2013/6/25,北京,星期二,30,22,雷阵雨,微风,小于3级
2013/6/26,北京,星期三,29,21,雷阵雨,微风,小于3级
2013/6/27,北京,星期四,34,22,多云~晴,微风,小于3级
2013/6/28,北京,星期五,33,23,晴~多云,微风,小于3级
2013/6/29,北京,星期六,31,21,大雨~阵雨,微风,小于3级
2013/6/30,北京,星期日,28,22,阵雨~阴,微风,小于3级
2013/7/1,北京,星期一,27,22,雷阵雨~中雨,微风,小于3级
2013/7/2,北京,星期二,34,20,大雨~晴,微风,小于3级
2013/7/3,北京,星期三,36,23,晴,微风,小于3级
2013/7/4,北京,星期四,35,24,多云~雷阵雨,微风,小于3级
2013/7/5,北京,星期五,35,23,阴~晴,微风,小于3级
2013/7/6,北京,星期六,35,23,晴~多云,微风,小于3级
2013/7/7,北京,星期日,33,25,多云~阴,微风,小于3级
2013/7/8,北京,星期一,31,24,多云~雷阵雨,微风,小于3级
2013/7/9,北京,星期二,27,22,大雨~雷阵雨,微风,小于3级
2013/7/10,北京,星期三,28,22,中雨~雷阵雨,微风,小于3级
2013/7/11,北京,星期四,27,21,阵雨,微风,小于3级
2013/7/12,北京,星期五,28,22,阴~雷阵雨,微风,小于3级
2013/7/13,北京,星期六,31,22,多云,微风,小于3级
2013/7/14,北京,星期日,30,24,多云~阴,微风,小于3级
2013/7/15,北京,星期一,26,22,大雨~中雨,微风,小于3级
2013/7/16,北京,星期二,34,22,阵雨~晴,微风,小于3级
2013/7/17,北京,星期三,33,21,晴~多云,微风,小于3级
2013/7/18,北京,星期四,29,23,多云~雷阵雨,微风,小于3级
2013/7/19,北京,星期五,30,22,雷阵雨~多云,微风,小于3级
2013/7/20,北京,星期六,31,23,晴~多云,微风,小于3级
2013/7/21,北京,星期日,32,23,多云,微风,小于3级
2013/7/22,北京,星期一,31,23,多云~阴,微风,小于3级
2013/7/23,北京,星期二,31,23,阴,微风,小于3级
2013/7/24,北京,星期三,36,22,晴,微风,小于3级
2013/7/25,北京,星期四,34,24,晴~多云,微风,小于3级
2013/7/26,北京,星期五,30,24,多云~阵雨,微风,小于3级
2013/7/27,北京,星期六,28,23,阵雨,微风,小于3级
2013/7/28,北京,星期日,37,23,阴~晴,微风,小于3级
2013/7/29,北京,星期一,33,25,晴~雷阵雨,微风,小于3级
2013/7/30,北京,星期二,35,24,多云~晴,微风,小于3级
2013/7/31,北京,星期三,31,25,阴~雷阵雨,微风,小于3级
2013/8/1,北京,星期四,28,22,大雨~雷阵雨,微风,小于3级
2013/8/2,北京,星期五,30,21,雷阵雨,微风,小于3级
2013/8/3,北京,星期六,31,23,雷阵雨,微风,小于3级
2013/8/4,北京,星期日,33,23,晴~阴,微风,小于3级
2013/8/5,北京,星期一,34,23,雷阵雨~晴,微风,小于3级
2013/8/6,北京,星期二,30,24,阴~雷阵雨,微风,小于3级
2013/8/7,北京,星期三,29,23,中雨,微风,小于3级
2013/8/8,北京,星期四,34,23,阵雨~多云,微风,小于3级
2013/8/9,北京,星期五,36,24,多云~晴,微风,小于3级
2013/8/10,北京,星期六,35,23,晴,微风,小于3级
2013/8/11,北京,星期日,31,26,阴~中雨,微风,小于3级
2013/8/12,北京,星期一,29,23,暴风雨~阵雨,微风,小于3级
2013/8/13,北京,星期二,32,24,多云,微风,小于3级
2013/8/14,北京,星期三,33,25,多云,微风,小于3级
2013/8/15,北京,星期四,33,25,多云,微风,小于3级
2013/8/16,北京,星期五,33,26,雷阵雨,微风,小于3级
2013/8/17,北京,星期六,36,26,雷阵雨~多云,微风,小于3级
2013/8/18,北京,星期日,35,24,晴,微风,小于3级
2013/8/19,北京,星期一,33,22,晴,微风,小于3级
2013/8/20,北京,星期二,30,23,晴~阴,微风,小于3级
2013/8/21,北京,星期三,30,23,阵雨~多云,微风,小于3级
2013/8/22,北京,星期四,31,22,多云~阴,微风,小于3级
2013/8/23,北京,星期五,33,22,多云~晴,微风,小于3级
2013/8/24,北京,星期六,34,22,晴~多云,微风,小于3级
2013/8/25,北京,星期日,34,22,晴,微风,小于3级
2013/8/26,北京,星期一,35,21,晴,微风,小于3级
2013/8/27,北京,星期二,30,22,晴~小雨,微风,小于3级
2013/8/28,北京,星期三,28,22,中雨~小雨,微风,小于3级
2013/8/29,北京,星期四,29,22,阴~晴,微风,小于3级
2013/8/30,北京,星期五,26,18,多云~晴,北风~微风,3-4级~小于3级
2013/8/31,北京,星期六,30,16,晴,微风,小于3级
2013/9/1,北京,星期日,30,17,晴~多云,微风,小于3级
2013/9/2,北京,星期一,27,18,阴~多云,微风,小于3级
2013/9/3,北京,星期二,27,17,晴~多云,微风,小于3级
2013/9/4,北京,星期三,24,18,雷阵雨~中雨,微风,小于3级
2013/9/5,北京,星期四,24,17,中雨~小雨,微风,小于3级
2013/9/6,北京,星期五,28,16,阴~晴,微风,小于3级
2013/9/7,北京,星期六,29,17,多云~晴,微风,小于3级
2013/9/8,北京,星期日,26,18,晴~阴,微风,小于3级
2013/9/9,北京,星期一,25,18,雷阵雨~阴,微风,小于3级
2013/9/10,北京,星期二,28,18,雷阵雨~多云,微风,小于3级
2013/9/11,北京,星期三,28,17,晴~多云,微风,小于3级
2013/9/12,北京,星期四,27,18,多云~雷阵雨,微风,小于3级
2013/9/13,北京,星期五,28,19,雷阵雨~阴,微风,小于3级
2013/9/14,北京,星期六,31,18,雷阵雨~晴,微风~西北风,小于3级~3-4级
2013/9/15,北京,星期日,27,16,晴~多云,微风,小于3级
2013/9/16,北京,星期一,25,18,多云~阴,微风,小于3级
2013/9/17,北京,星期二,23,18,阵雨~小雨,微风,小于3级
2013/9/18,北京,星期三,24,18,中雨~小雨,微风,小于3级
2013/9/19,北京,星期四,26,18,阵雨,微风,小于3级
2013/9/20,北京,星期五,28,17,多云~晴,微风,小于3级
2013/9/21,北京,星期六,27,18,多云,微风,小于3级
2013/9/22,北京,星期日,25,18,多云~阴,微风,小于3级
2013/9/23,北京,星期一,22,18,小雨~阴,微风~北风,小于3级~4-5级
2013/9/24,北京,星期二,22,13,多云~晴,微风~北风,小于3级~3-4级
2013/9/25,北京,星期三,25,11,晴,微风,小于3级
2013/9/26,北京,星期四,26,10,晴,微风,小于3级
2013/9/27,北京,星期五,26,12,晴,微风,小于3级
2013/9/28,北京,星期六,23,12,多云~阴,微风,小于3级
2013/9/29,北京,星期日,23,14,霾~多云,微风,小于3级
2013/9/30,北京,星期一,21,15,雾~阴,微风,小于3级
2013/10/1,北京,星期二,20,17,阵雨~中雨,微风,小于3级
2013/10/2,北京,星期三,24,11,晴,北风~微风,3-4级~小于3级
2013/10/3,北京,星期四,22,10,晴,微风,小于3级
2013/10/4,北京,星期五,24,11,晴,微风,小于3级
2013/10/5,北京,星期六,23,13,晴~霾,微风,小于3级
2013/10/6,北京,星期日,22,13,雾~霾,微风,小于3级
2013/10/7,北京,星期一,24,14,霾~多云,微风,小于3级
2013/10/8,北京,星期二,21,13,阵雨~晴,微风,小于3级
2013/10/9,北京,星期三,24,13,晴~多云,微风,小于3级
2013/10/10,北京,星期四,23,14,阴~晴,微风~北风,小于3级~5-6级
2013/10/11,北京,星期五,23,9,晴,北风~微风,3-4级~小于3级
2013/10/12,北京,星期六,23,11,晴~多云,微风,小于3级
2013/10/13,北京,星期六,22,14,多云~阵雨,微风,小于3级
2013/10/14,北京,星期一,22,14,多云~阵雨,微风,小于3级
2017/6/20,深圳,星期二,29,25,大到暴风雨,西南风,小于3级
2013/10/16,北京,星期三,18,3,晴,微风,小于3级
2013/10/17,北京,星期四,20,6,晴,微风,小于3级
2013/10/18,北京,星期五,18,7,晴~阴,微风,小于3级
2013/10/19,北京,星期六,18,9,阵雨~多云,北风,3-4级
2013/10/20,北京,星期日,19,4,晴,北风~微风,3-4级~小于3级
2013/10/21,北京,星期一,18,7,多云,微风,小于3级
2013/10/22,北京,星期二,15,7,多云~阵雨,微风~北风,小于3级~3-4级
2013/10/23,北京,星期三,15,5,阴~晴,北风,3-4级
2013/10/24,北京,星期四,16,4,晴,北风,3-4级
2013/10/25,北京,星期五,18,4,晴,微风,小于3级
2013/10/26,北京,星期六,19,4,晴,微风,小于3级
2013/10/27,北京,星期日,18,5,晴,微风,小于3级
2013/10/28,北京,星期一,15,7,霾,微风,小于3级
2013/10/29,北京,星期二,15,7,阵雨~晴,微风,小于3级
2013/10/30,北京,星期三,17,2,晴,微风,小于3级
2013/10/31,北京,星期四,14,4,晴~多云,微风,小于3级
2013/11/1,北京,星期五,12,5,霾~阵雨,微风,小于3级
2013/11/2,北京,星期六,15,5,阴~多云,微风,小于3级
2013/11/3,北京,星期日,17,7,霾~晴,北风,3-4级
2013/11/4,北京,星期一,17,3,晴,微风,小于3级
2013/11/5,北京,星期二,16,5,阴~多云,微风,小于3级
2013/11/6,北京,星期三,17,5,多云~晴,微风~北风,小于3级~3-4级
2013/11/7,北京,星期四,15,4,晴,北风~微风,4-5级~小于3级
2013/11/8,北京,星期五,13,3,晴~多云,微风,小于3级
2013/11/9,北京,星期六,16,5,多云,微风~北风,小于3级~5-6级
2013/11/10,北京,星期日,12,1,多云~晴,北风,5-6级~3-4级
2013/11/11,北京,星期一,13,0,晴,微风,小于3级
2013/11/12,北京,星期二,14,1,晴,微风,小于3级
2013/11/13,北京,星期三,12,1,多云,微风,小于3级
2013/11/14,北京,星期四,14,4,霾~晴,北风,3-4级
2013/11/15,北京,星期五,15,0,晴,微风,小于3级
2013/11/16,北京,星期六,12,3,阴~晴,北风,4-5级~5-6级
2013/11/17,北京,星期日,10,0,晴,北风,4-5级~3-4级
2013/11/18,北京,星期一,10,-1,晴,微风~北风,小于3级~3-4级
2013/11/19,北京,星期二,11,-2,晴,微风,小于3级
2013/11/20,北京,星期三,10,-2,晴,微风,小于3级
2013/11/21,北京,星期四,11,-2,晴,微风,小于3级
2013/11/22,北京,星期五,12,-2,晴,微风,小于3级
2013/11/23,北京,星期六,12,-1,晴~多云,微风,小于3级
2013/11/24,北京,星期日,9,2,霾~阴,微风~北风,小于3级~4-5级
2013/11/25,北京,星期一,7,0,多云~晴,北风,3-4级
2013/11/26,北京,星期二,7,-3,晴~多云,微风~北风,小于3级~4-5级
2013/11/27,北京,星期三,0,-5,多云~晴,北风,4-5级~5-6级
2013/11/28,北京,星期四,6,-5,晴,北风,4-5级~3-4级
2013/11/29,北京,星期五,11,-4,晴,微风,小于3级
2013/11/30,北京,星期六,10,0,晴,北风,3-4级
2013/12/1,北京,星期日,11,-3,晴,微风,小于3级
2013/12/2,北京,星期一,10,-3,晴~多云,微风,小于3级
2013/12/3,北京,星期二,13,-1,多云~晴,微风,小于3级
2013/12/4,北京,星期三,12,-1,晴~多云,微风,小于3级
2013/12/5,北京,星期四,11,0,多云~晴,微风,小于3级
2013/12/6,北京,星期五,11,-3,晴,微风,小于3级
2013/12/7,北京,星期六,10,-2,霾,微风,小于3级
2013/12/8,北京,星期日,10,-1,霾,微风~北风,小于3级~4-5级
2013/12/9,北京,星期一,7,-1,晴,北风,4-5级~3-4级
2013/12/10,北京,星期二,7,-5,晴,微风~北风,小于3级~4-5级
2013/12/11,北京,星期三,6,-4,晴,北风~微风,4-5级~小于3级
2013/12/12,北京,星期四,3,-3,晴,北风,3-4级
2013/12/13,北京,星期五,5,-6,晴,微风,小于3级
2013/12/14,北京,星期六,6,-5,晴,微风,小于3级
2013/12/15,北京,星期日,5,-6,晴,微风,小于3级
2013/12/16,北京,星期一,4,-5,晴~多云,微风,小于3级
2013/12/17,北京,星期二,1,-4,小雪,微风,小于3级
